".id","id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
"Vcmax",39219,430,645,1344,"F Sun",2000-09-01 00:00:00,"00:00:00",443,2583,61.29,"SE",3.3,3,"Vcmax",9,22.6,58.5,FALSE,FALSE,61.29,3.3
"Vcmax",39220,430,645,1345,"F Shade",2000-09-01 00:00:00,"00:00:00",443,2583,19.99,"SE",12.7,3,"Vcmax",9,22.6,58.5,NA,FALSE,19.99,12.7
"Vcmax",39221,430,645,1342,"C Sun",2000-09-01 00:00:00,"00:00:00",353,2869,56.68,"SE",4.6,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,56.68,4.6
"Vcmax",39222,430,645,1343,"C Shade",2000-09-01 00:00:00,"00:00:00",353,2869,37.35,"SE",10.8,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,37.35,10.8
"Vcmax",39223,430,645,1344,"F Sun",2000-09-01 00:00:00,"00:00:00",353,2869,56,"SE",9.7,3,"Vcmax",9,22.6,58.5,FALSE,FALSE,56,9.7
"Vcmax",39224,430,645,1345,"F Shade",2000-09-01 00:00:00,"00:00:00",353,2869,34.3,"SE",12,3,"Vcmax",9,22.6,58.5,NA,FALSE,34.3,12
"Jmax",37540,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,51120,142.8433,NA,26.4699,5,"Jmax",6,NA,NA,TRUE,NA,142.8433,26.4699
"Jmax",25567,51,NA,1,"observational",NA,"00:00:00",NA,1243,146,"SE",3,1,"Jmax",NA,NA,NA,TRUE,NA,146,3
"chi_leaf",51229,776,1223,2349,"observational",NA,NA,443,2583,3.3,NA,NA,2,"chi_leaf",NA,26.92,58.7,TRUE,FALSE,3.3,NA
"chi_leaf",51227,776,1223,2349,"observational",NA,NA,443,2583,2.5,NA,NA,2,"chi_leaf",NA,26.92,58.7,TRUE,FALSE,2.5,NA
"chi_leaf",51228,776,1223,2349,"observational",NA,NA,443,2583,2.9,NA,NA,2,"chi_leaf",NA,26.92,58.7,TRUE,FALSE,2.9,NA
